,,Output Data,Output Data,Output Data,Output Data,Output Data,Confidence Score,Confidence Score,Confidence Score,Confidence Score,Confidence Score,
,Filename,Far Below Average,Below Average,Average,Above Average,Far Above Average,Far Below Average,Below Average,Average,Above Average,Far Above Average,Weighted Score
0,1113_MZP2_Page_20.jpg,206.0,30.0,4.0,7.0,9.0,80.46875,11.71875,1.5625,2.734375,3.515625,1.37109375
1,K4 1212 cropped d_Page_2.jpg,160.0,20.0,39.0,16.0,20.0,62.745098039215684,7.8431372549019605,15.294117647058824,6.2745098039215685,7.8431372549019605,1.8862745098039215
2,k5 1202 cropped c_Page_08.jpg,45.0,187.0,7.0,4.0,13.0,17.578125,73.046875,2.734375,1.5625,5.078125,2.03515625
3,TCT239C_10.jpg,218.0,15.0,8.0,7.0,9.0,84.8249027237354,5.836575875486381,3.11284046692607,2.7237354085603114,3.501945525291829,1.3424124513618678
4,TCT54C_6.jpg,233.0,4.0,7.0,4.0,7.0,91.37254901960785,1.5686274509803921,2.7450980392156863,1.5686274509803921,2.7450980392156863,1.2274509803921567
5,TCT64B_11.jpg,214.0,10.0,7.0,8.0,19.0,82.94573643410853,3.875968992248062,2.7131782945736433,3.10077519379845,7.3643410852713185,1.4806201550387599
